start	end	start_prox	end_prox	chrom	start_orig	end_orig	value	mid	absmid
-3590721	-3590872.0	9750000.0	9750000.0	chr8	6159128	6159279	2.20322e-39	-3590796.5	3590796.5
-3590064	-3590721.0	9750000.0	9750000.0	chr8	6159279	6159936	4.2229300000000004e-23	-3590392.5	3590392.5
-3589852	-3590064.0	9750000.0	9750000.0	chr8	6159936	6160148	7.205930000000001e-23	-3589958.0	3589958.0
-3588742	-3589852.0	9750000.0	9750000.0	chr8	6160148	6161258	1.4701e-21	-3589297.0	3589297.0
-3588496	-3588742.0	9750000.0	9750000.0	chr8	6161258	6161504	0.000204614	-3588619.0	3588619.0
-3588279	-3588496.0	9750000.0	9750000.0	chr8	6161504	6161721	0.000378483	-3588387.5	3588387.5
-3587539	-3588279.0	9750000.0	9750000.0	chr8	6161721	6162461	0.0186296	-3587909.0	3587909.0
-3587482	-3587539.0	9750000.0	9750000.0	chr8	6162461	6162518	10.1296	-3587510.5	3587510.5
-3587393	-3587482.0	9750000.0	9750000.0	chr8	6162518	6162607	23.536	-3587437.5	3587437.5
-3587269	-3587393.0	9750000.0	9750000.0	chr8	6162607	6162731	25.7932	-3587331.0	3587331.0
-3587225	-3587269.0	9750000.0	9750000.0	chr8	6162731	6162775	41.0346	-3587247.0	3587247.0
-3586838	-3587225.0	9750000.0	9750000.0	chr8	6162775	6163162	279.744	-3587031.5	3587031.5
-3586468	-3586838.0	9750000.0	9750000.0	chr8	6163162	6163532	123.934	-3586653.0	3586653.0
-3586336	-3586468.0	9750000.0	9750000.0	chr8	6163532	6163664	760.326	-3586402.0	3586402.0
-3586318	-3586336.0	9750000.0	9750000.0	chr8	6163664	6163682	2.05706	-3586327.0	3586327.0
-3586262	-3586318.0	9750000.0	9750000.0	chr8	6163682	6163738	630.012	-3586290.0	3586290.0
-3586163	-3586262.0	9750000.0	9750000.0	chr8	6163738	6163837	272.483	-3586212.5	3586212.5
-3586149	-3586163.0	9750000.0	9750000.0	chr8	6163837	6163851	14.5609	-3586156.0	3586156.0
-3586111	-3586149.0	9750000.0	9750000.0	chr8	6163851	6163889	81.368	-3586130.0	3586130.0
-3586030	-3586111.0	9750000.0	9750000.0	chr8	6163889	6163970	147.69	-3586070.5	3586070.5
-3585893	-3586030.0	9750000.0	9750000.0	chr8	6163970	6164107	2.77516	-3585961.5	3585961.5
-3585814	-3585893.0	9750000.0	9750000.0	chr8	6164107	6164186	1.80458	-3585853.5	3585853.5
-3585734	-3585814.0	9750000.0	9750000.0	chr8	6164186	6164266	8.14604	-3585774.0	3585774.0
-3585631	-3585734.0	9750000.0	9750000.0	chr8	6164266	6164369	4.66699	-3585682.5	3585682.5
-3585259	-3585631.0	9750000.0	9750000.0	chr8	6164369	6164741	4.58891	-3585445.0	3585445.0
-3584918	-3585259.0	9750000.0	9750000.0	chr8	6164741	6165082	2.91761	-3585088.5	3585088.5
-3584832	-3584918.0	9750000.0	9750000.0	chr8	6165082	6165168	0.190782	-3584875.0	3584875.0
-3584640	-3584832.0	9750000.0	9750000.0	chr8	6165168	6165360	0.134344	-3584736.0	3584736.0
-3584499	-3584640.0	9750000.0	9750000.0	chr8	6165360	6165501	1.87207	-3584569.5	3584569.5
-3584150	-3584499.0	9750000.0	9750000.0	chr8	6165501	6165850	1.17543	-3584324.5	3584324.5
-3583944	-3584150.0	9750000.0	9750000.0	chr8	6165850	6166056	0.488493	-3584047.0	3584047.0
-3583599	-3583944.0	9750000.0	9750000.0	chr8	6166056	6166401	0.00489463	-3583771.5	3583771.5
-3583346	-3583599.0	9750000.0	9750000.0	chr8	6166401	6166654	0.00382379	-3583472.5	3583472.5
-3583253	-3583346.0	9750000.0	9750000.0	chr8	6166654	6166747	2.14876e-19	-3583299.5	3583299.5
-3583224	-3583253.0	9750000.0	9750000.0	chr8	6166747	6166776	3.345e-21	-3583238.5	3583238.5
-3582402	-3583224.0	9750000.0	9750000.0	chr8	6166776	6167598	3.30403e-21	-3582813.0	3582813.0
-3580663	-3582402.0	9750000.0	9750000.0	chr8	6167598	6169337	1.62448e-15	-3581532.5	3581532.5
-3578179	-3580663.0	9750000.0	9750000.0	chr8	6169337	6171821	1.61743e-25	-3579421.0	3579421.0
-3578028	-3578179.0	9750000.0	9750000.0	chr8	6171821	6171972	0.00333034	-3578103.5	3578103.5
-3577984	-3578028.0	9750000.0	9750000.0	chr8	6171972	6172016	0.00565966	-3578006.0	3578006.0
-3576953	-3577984.0	9750000.0	9750000.0	chr8	6172016	6173047	0.00257302	-3577468.5	3577468.5
-3576770	-3576953.0	9750000.0	9750000.0	chr8	6173047	6173230	0.0527301	-3576861.5	3576861.5
-3576509	-3576770.0	9750000.0	9750000.0	chr8	6173230	6173491	0.177152	-3576639.5	3576639.5
-3576309	-3576509.0	9750000.0	9750000.0	chr8	6173491	6173691	0.0483496	-3576409.0	3576409.0
-3575699	-3576309.0	9750000.0	9750000.0	chr8	6173691	6174301	19.9005	-3576004.0	3576004.0
-3575313	-3575699.0	9750000.0	9750000.0	chr8	6174301	6174687	0.725217	-3575506.0	3575506.0
-3574790	-3575313.0	9750000.0	9750000.0	chr8	6174687	6175210	0.145843	-3575051.5	3575051.5
-3574764	-3574790.0	9750000.0	9750000.0	chr8	6175210	6175236	0.577508	-3574777.0	3574777.0
-3574405	-3574764.0	9750000.0	9750000.0	chr8	6175236	6175595	7.98628	-3574584.5	3574584.5
-3573976	-3574405.0	9750000.0	9750000.0	chr8	6175595	6176024	13.3472	-3574190.5	3574190.5
-3573739	-3573976.0	9750000.0	9750000.0	chr8	6176024	6176261	1.83094	-3573857.5	3573857.5
-3573622	-3573739.0	9750000.0	9750000.0	chr8	6176261	6176378	137.687	-3573680.5	3573680.5
-3573061	-3573622.0	9750000.0	9750000.0	chr8	6176378	6176939	14.2598	-3573341.5	3573341.5
-3572983	-3573061.0	9750000.0	9750000.0	chr8	6176939	6177017	0.645537	-3573022.0	3573022.0
-3571030	-3572983.0	9750000.0	9750000.0	chr8	6177017	6178970	2.54714	-3572006.5	3572006.5
-3570184	-3571030.0	9750000.0	9750000.0	chr8	6178970	6179816	0.812894	-3570607.0	3570607.0
-3570030	-3570184.0	9750000.0	9750000.0	chr8	6179816	6179970	3.68844e-06	-3570107.0	3570107.0
-3569741	-3570030.0	9750000.0	9750000.0	chr8	6179970	6180259	0.00187557	-3569885.5	3569885.5
-3567894	-3569741.0	9750000.0	9750000.0	chr8	6180259	6182106	0.000101852	-3568817.5	3568817.5
-3567200	-3567894.0	9750000.0	9750000.0	chr8	6182106	6182800	6.00584e-05	-3567547.0	3567547.0
-3564240	-3567200.0	9750000.0	9750000.0	chr8	6182800	6185760	3.61484e-07	-3565720.0	3565720.0
-3562861	-3564240.0	9750000.0	9750000.0	chr8	6185760	6187139	4.41187e-29	-3563550.5	3563550.5
-3561172	-3562861.0	9750000.0	9750000.0	chr8	6187139	6188828	9.42119e-28	-3562016.5	3562016.5
-3560575	-3561172.0	9750000.0	9750000.0	chr8	6188828	6189425	7.672680000000001e-28	-3560873.5	3560873.5
-3557598	-3560575.0	9750000.0	9750000.0	chr8	6189425	6192402	5.57482e-29	-3559086.5	3559086.5
-3551883	-3557598.0	9750000.0	9750000.0	chr8	6192402	6198117	8.23462e-34	-3554740.5	3554740.5
-3551317	-3551883.0	9750000.0	9750000.0	chr8	6198117	6198683	0.0135871	-3551600.0	3551600.0
-3547566	-3551317.0	9750000.0	9750000.0	chr8	6198683	6202434	0.12894	-3549441.5	3549441.5
-3547092	-3547566.0	9750000.0	9750000.0	chr8	6202434	6202908	3.162	-3547329.0	3547329.0
-3546440	-3547092.0	9750000.0	9750000.0	chr8	6202908	6203560	4.29798	-3546766.0	3546766.0
-3546351	-3546440.0	9750000.0	9750000.0	chr8	6203560	6203649	1.45416	-3546395.5	3546395.5
-3544721	-3546351.0	9750000.0	9750000.0	chr8	6203649	6205279	0.696592	-3545536.0	3545536.0
-3543952	-3544721.0	9750000.0	9750000.0	chr8	6205279	6206048	5.22442	-3544336.5	3544336.5
-3543271	-3543952.0	9750000.0	9750000.0	chr8	6206048	6206729	4.48821	-3543611.5	3543611.5
-3542311	-3543271.0	9750000.0	9750000.0	chr8	6206729	6207689	0.496482	-3542791.0	3542791.0
-3540291	-3542311.0	9750000.0	9750000.0	chr8	6207689	6209709	0.0248963	-3541301.0	3541301.0
-3540150	-3540291.0	9750000.0	9750000.0	chr8	6209709	6209850	0.530819	-3540220.5	3540220.5
-3539247	-3540150.0	9750000.0	9750000.0	chr8	6209850	6210753	2.43751	-3539698.5	3539698.5
-3537580	-3539247.0	9750000.0	9750000.0	chr8	6210753	6212420	0.651692	-3538413.5	3538413.5
-3537208	-3537580.0	9750000.0	9750000.0	chr8	6212420	6212792	5.11683	-3537394.0	3537394.0
-3537157	-3537208.0	9750000.0	9750000.0	chr8	6212792	6212843	105.449	-3537182.5	3537182.5
-3536739	-3537157.0	9750000.0	9750000.0	chr8	6212843	6213261	27.4077	-3536948.0	3536948.0
-3536577	-3536739.0	9750000.0	9750000.0	chr8	6213261	6213423	0.234906	-3536658.0	3536658.0
-3536200	-3536577.0	9750000.0	9750000.0	chr8	6213423	6213800	19.1089	-3536388.5	3536388.5
-3536169	-3536200.0	9750000.0	9750000.0	chr8	6213800	6213831	0.0111473	-3536184.5	3536184.5
-3535695	-3536169.0	9750000.0	9750000.0	chr8	6213831	6214305	3.6494e-15	-3535932.0	3535932.0
-3535445	-3535695.0	9750000.0	9750000.0	chr8	6214305	6214555	3.9317499999999996e-20	-3535570.0	3535570.0
-3532428	-3535445.0	9750000.0	9750000.0	chr8	6214555	6217572	1.62404e-19	-3533936.5	3533936.5
-3531455	-3532428.0	9750000.0	9750000.0	chr8	6217572	6218545	3.4639e-19	-3531941.5	3531941.5
-3531021	-3531455.0	9750000.0	9750000.0	chr8	6218545	6218979	1.5715300000000002e-24	-3531238.0	3531238.0
-3530258	-3531021.0	9750000.0	9750000.0	chr8	6218979	6219742	1.78119e-24	-3530639.5	3530639.5
-3528862	-3530258.0	9750000.0	9750000.0	chr8	6219742	6221138	1.18329e-28	-3529560.0	3529560.0
-3528171	-3528862.0	9750000.0	9750000.0	chr8	6221138	6221829	4.80674e-27	-3528516.5	3528516.5
-3527478	-3528171.0	9750000.0	9750000.0	chr8	6221829	6222522	9.68893e-09	-3527824.5	3527824.5
-3526779	-3527478.0	9750000.0	9750000.0	chr8	6222522	6223221	1.78025e-05	-3527128.5	3527128.5
-3525817	-3526779.0	9750000.0	9750000.0	chr8	6223221	6224183	0.0427336	-3526298.0	3526298.0
-3525288	-3525817.0	9750000.0	9750000.0	chr8	6224183	6224712	0.132144	-3525552.5	3525552.5
-3523697	-3525288.0	9750000.0	9750000.0	chr8	6224712	6226303	2.98468	-3524492.5	3524492.5
-3523473	-3523697.0	9750000.0	9750000.0	chr8	6226303	6226527	49.18	-3523585.0	3523585.0
-3523205	-3523473.0	9750000.0	9750000.0	chr8	6226527	6226795	89.3786	-3523339.0	3523339.0
-3522963	-3523205.0	9750000.0	9750000.0	chr8	6226795	6227037	21.7432	-3523084.0	3523084.0
-3522784	-3522963.0	9750000.0	9750000.0	chr8	6227037	6227216	58.3436	-3522873.5	3522873.5
-3522766	-3522784.0	9750000.0	9750000.0	chr8	6227216	6227234	18.9861	-3522775.0	3522775.0
-3522556	-3522766.0	9750000.0	9750000.0	chr8	6227234	6227444	3.81346	-3522661.0	3522661.0
-3522477	-3522556.0	9750000.0	9750000.0	chr8	6227444	6227523	149.979	-3522516.5	3522516.5
-3522435	-3522477.0	9750000.0	9750000.0	chr8	6227523	6227565	44.9989	-3522456.0	3522456.0
-3522014	-3522435.0	9750000.0	9750000.0	chr8	6227565	6227986	0.159464	-3522224.5	3522224.5
-3520972	-3522014.0	9750000.0	9750000.0	chr8	6227986	6229028	0.0270707	-3521493.0	3521493.0
-3520616	-3520972.0	9750000.0	9750000.0	chr8	6229028	6229384	1.10945e-07	-3520794.0	3520794.0
-3518738	-3520616.0	9750000.0	9750000.0	chr8	6229384	6231262	0.11805	-3519677.0	3519677.0
-3518636	-3518738.0	9750000.0	9750000.0	chr8	6231262	6231364	0.0137764	-3518687.0	3518687.0
-3518251	-3518636.0	9750000.0	9750000.0	chr8	6231364	6231749	2.22343	-3518443.5	3518443.5
-3518224	-3518251.0	9750000.0	9750000.0	chr8	6231749	6231776	152.094	-3518237.5	3518237.5
-3517982	-3518224.0	9750000.0	9750000.0	chr8	6231776	6232018	4.31374	-3518103.0	3518103.0
-3517677	-3517982.0	9750000.0	9750000.0	chr8	6232018	6232323	0.180674	-3517829.5	3517829.5
-3516267	-3517677.0	9750000.0	9750000.0	chr8	6232323	6233733	4.3726600000000003e-32	-3516972.0	3516972.0
-3513115	-3516267.0	9750000.0	9750000.0	chr8	6233733	6236885	1.69698e-32	-3514691.0	3514691.0
-3511594	-3513115.0	9750000.0	9750000.0	chr8	6236885	6238406	2.75767e-36	-3512354.5	3512354.5
-3509277	-3511594.0	9750000.0	9750000.0	chr8	6238406	6240723	1.87852e-07	-3510435.5	3510435.5
-3508167	-3509277.0	9750000.0	9750000.0	chr8	6240723	6241833	1.85155e-07	-3508722.0	3508722.0
-3504431	-3508167.0	9750000.0	9750000.0	chr8	6241833	6245569	6.3888e-05	-3506299.0	3506299.0
-3504381	-3504431.0	9750000.0	9750000.0	chr8	6245569	6245619	0.000724794	-3504406.0	3504406.0
-3502139	-3504381.0	9750000.0	9750000.0	chr8	6245619	6247861	0.00166988	-3503260.0	3503260.0
-3500770	-3502139.0	9750000.0	9750000.0	chr8	6247861	6249230	0.00194099	-3501454.5	3501454.5
-3499274	-3500770.0	9750000.0	9750000.0	chr8	6249230	6250726	3.2037	-3500022.0	3500022.0
-3499243	-3499274.0	9750000.0	9750000.0	chr8	6250726	6250757	9.98003	-3499258.5	3499258.5
-3498326	-3499243.0	9750000.0	9750000.0	chr8	6250757	6251674	0.127255	-3498784.5	3498784.5
-3498224	-3498326.0	9750000.0	9750000.0	chr8	6251674	6251776	34.7929	-3498275.0	3498275.0
-3494941	-3498224.0	9750000.0	9750000.0	chr8	6251776	6255059	0.127255	-3496582.5	3496582.5
-3494203	-3494941.0	9750000.0	9750000.0	chr8	6255059	6255797	0.00422653	-3494572.0	3494572.0
-3493251	-3494203.0	9750000.0	9750000.0	chr8	6255797	6256749	0.0220786	-3493727.0	3493727.0
-3493248	-3493251.0	9750000.0	9750000.0	chr8	6256749	6256752	0.926115	-3493249.5	3493249.5
-3492900	-3493248.0	9750000.0	9750000.0	chr8	6256752	6257100	0.0180649	-3493074.0	3493074.0
-3492162	-3492900.0	9750000.0	9750000.0	chr8	6257100	6257838	10.053	-3492531.0	3492531.0
-3491450	-3492162.0	9750000.0	9750000.0	chr8	6257838	6258550	3.30465	-3491806.0	3491806.0
-3491087	-3491450.0	9750000.0	9750000.0	chr8	6258550	6258913	0.0851398	-3491268.5	3491268.5
-3490109	-3491087.0	9750000.0	9750000.0	chr8	6258913	6259891	0.34063	-3490598.0	3490598.0
-3488953	-3490109.0	9750000.0	9750000.0	chr8	6259891	6261047	0.579018	-3489531.0	3489531.0
-3488844	-3488953.0	9750000.0	9750000.0	chr8	6261047	6261156	37.5777	-3488898.5	3488898.5
-3488827	-3488844.0	9750000.0	9750000.0	chr8	6261156	6261173	0.488256	-3488835.5	3488835.5
-3486571	-3488827.0	9750000.0	9750000.0	chr8	6261173	6263429	0.418871	-3487699.0	3487699.0
-3485546	-3486571.0	9750000.0	9750000.0	chr8	6263429	6264454	0.37383	-3486058.5	3486058.5
-3484384	-3485546.0	9750000.0	9750000.0	chr8	6264454	6265616	0.851861	-3484965.0	3484965.0
-3484128	-3484384.0	9750000.0	9750000.0	chr8	6265616	6265872	7.37304	-3484256.0	3484256.0
-3482841	-3484128.0	9750000.0	9750000.0	chr8	6265872	6267159	0.188892	-3483484.5	3483484.5
-3481604	-3482841.0	9750000.0	9750000.0	chr8	6267159	6268396	0.408554	-3482222.5	3482222.5
-3481084	-3481604.0	9750000.0	9750000.0	chr8	6268396	6268916	0.0129016	-3481344.0	3481344.0
-3480199	-3481084.0	9750000.0	9750000.0	chr8	6268916	6269801	4.44087	-3480641.5	3480641.5
-3479530	-3480199.0	9750000.0	9750000.0	chr8	6269801	6270470	0.0129016	-3479864.5	3479864.5
-3479194	-3479530.0	9750000.0	9750000.0	chr8	6270470	6270806	1.08506	-3479362.0	3479362.0
-3478693	-3479194.0	9750000.0	9750000.0	chr8	6270806	6271307	12.334	-3478943.5	3478943.5
-3477155	-3478693.0	9750000.0	9750000.0	chr8	6271307	6272845	0.0112561	-3477924.0	3477924.0
-3477045	-3477155.0	9750000.0	9750000.0	chr8	6272845	6272955	0.013219	-3477100.0	3477100.0
-3476796	-3477045.0	9750000.0	9750000.0	chr8	6272955	6273204	0.126375	-3476920.5	3476920.5
-3476546	-3476796.0	9750000.0	9750000.0	chr8	6273204	6273454	0.256585	-3476671.0	3476671.0
-3475866	-3476546.0	9750000.0	9750000.0	chr8	6273454	6274134	1.14322	-3476206.0	3476206.0
-3475547	-3475866.0	9750000.0	9750000.0	chr8	6274134	6274453	0.128261	-3475706.5	3475706.5
-3474672	-3475547.0	9750000.0	9750000.0	chr8	6274453	6275328	1.40288	-3475109.5	3475109.5
-3473867	-3474672.0	9750000.0	9750000.0	chr8	6275328	6276133	16.137	-3474269.5	3474269.5
-3473037	-3473867.0	9750000.0	9750000.0	chr8	6276133	6276963	1.40288	-3473452.0	3473452.0
-3471613	-3473037.0	9750000.0	9750000.0	chr8	6276963	6278387	0.0236714	-3472325.0	3472325.0
-3471009	-3471613.0	9750000.0	9750000.0	chr8	6278387	6278991	0.00582424	-3471311.0	3471311.0
-3470889	-3471009.0	9750000.0	9750000.0	chr8	6278991	6279111	6.03184e-19	-3470949.0	3470949.0
-3469782	-3470889.0	9750000.0	9750000.0	chr8	6279111	6280218	6.53668e-17	-3470335.5	3470335.5
-3469391	-3469782.0	9750000.0	9750000.0	chr8	6280218	6280609	2.13828e-16	-3469586.5	3469586.5
-3468986	-3469391.0	9750000.0	9750000.0	chr8	6280609	6281014	0.229918	-3469188.5	3469188.5
-3468731	-3468986.0	9750000.0	9750000.0	chr8	6281014	6281269	3.11647	-3468858.5	3468858.5
-3467125	-3468731.0	9750000.0	9750000.0	chr8	6281269	6282875	6.66995	-3467928.0	3467928.0
-3466915	-3467125.0	9750000.0	9750000.0	chr8	6282875	6283085	83.7125	-3467020.0	3467020.0
-3466680	-3466915.0	9750000.0	9750000.0	chr8	6283085	6283320	25.8061	-3466797.5	3466797.5
-3466467	-3466680.0	9750000.0	9750000.0	chr8	6283320	6283533	1.38175	-3466573.5	3466573.5
-3466334	-3466467.0	9750000.0	9750000.0	chr8	6283533	6283666	0.45562	-3466400.5	3466400.5
-3465934	-3466334.0	9750000.0	9750000.0	chr8	6283666	6284066	0.00185214	-3466134.0	3466134.0
-3465704	-3465934.0	9750000.0	9750000.0	chr8	6284066	6284296	39.7435	-3465819.0	3465819.0
-3465642	-3465704.0	9750000.0	9750000.0	chr8	6284296	6284358	0.039907	-3465673.0	3465673.0
-3465526	-3465642.0	9750000.0	9750000.0	chr8	6284358	6284474	81.284	-3465584.0	3465584.0
-3465460	-3465526.0	9750000.0	9750000.0	chr8	6284474	6284540	107.906	-3465493.0	3465493.0
-3465415	-3465460.0	9750000.0	9750000.0	chr8	6284540	6284585	21.9764	-3465437.5	3465437.5
-3465374	-3465415.0	9750000.0	9750000.0	chr8	6284585	6284626	15.9785	-3465394.5	3465394.5
-3465370	-3465374.0	9750000.0	9750000.0	chr8	6284626	6284630	3.9742	-3465372.0	3465372.0
-3465190	-3465370.0	9750000.0	9750000.0	chr8	6284630	6284810	97.3957	-3465280.0	3465280.0
-3465177	-3465190.0	9750000.0	9750000.0	chr8	6284810	6284823	23.8157	-3465183.5	3465183.5
-3465077	-3465177.0	9750000.0	9750000.0	chr8	6284823	6284923	105.882	-3465127.0	3465127.0
-3464500	-3465077.0	9750000.0	9750000.0	chr8	6284923	6285500	11.7203	-3464788.5	3464788.5
-3464414	-3464500.0	9750000.0	9750000.0	chr8	6285500	6285586	60.4397	-3464457.0	3464457.0
-3464366	-3464414.0	9750000.0	9750000.0	chr8	6285586	6285634	5.66042	-3464390.0	3464390.0
-3464297	-3464366.0	9750000.0	9750000.0	chr8	6285634	6285703	3.45107	-3464331.5	3464331.5
-3464180	-3464297.0	9750000.0	9750000.0	chr8	6285703	6285820	0.521875	-3464238.5	3464238.5
-3463197	-3464180.0	9750000.0	9750000.0	chr8	6285820	6286803	2.45784e-09	-3463688.5	3463688.5
-3462095	-3463197.0	9750000.0	9750000.0	chr8	6286803	6287905	4.12032	-3462646.0	3462646.0
-3459327	-3462095.0	9750000.0	9750000.0	chr8	6287905	6290673	2.45784e-09	-3460711.0	3460711.0
-3458579	-3459327.0	9750000.0	9750000.0	chr8	6290673	6291421	1.35028	-3458953.0	3458953.0
-3458504	-3458579.0	9750000.0	9750000.0	chr8	6291421	6291496	0.747049	-3458541.5	3458541.5
-3458391	-3458504.0	9750000.0	9750000.0	chr8	6291496	6291609	57.4914	-3458447.5	3458447.5
-3456765	-3458391.0	9750000.0	9750000.0	chr8	6291609	6293235	2.78385e-13	-3457578.0	3457578.0
-3454792	-3456765.0	9750000.0	9750000.0	chr8	6293235	6295208	2.52449e-07	-3455778.5	3455778.5
-3453258	-3454792.0	9750000.0	9750000.0	chr8	6295208	6296742	2.28705e-06	-3454025.0	3454025.0
-3450574	-3453258.0	9750000.0	9750000.0	chr8	6296742	6299426	9.90923e-06	-3451916.0	3451916.0
-3450357	-3450574.0	9750000.0	9750000.0	chr8	6299426	6299643	0.00204847	-3450465.5	3450465.5
-3444422	-3450357.0	9750000.0	9750000.0	chr8	6299643	6305578	0.00480888	-3447389.5	3447389.5
-3442598	-3444422.0	9750000.0	9750000.0	chr8	6305578	6307402	0.00706084	-3443510.0	3443510.0
-3441378	-3442598.0	9750000.0	9750000.0	chr8	6307402	6308622	0.146676	-3441988.0	3441988.0
-3441258	-3441378.0	9750000.0	9750000.0	chr8	6308622	6308742	1.49891	-3441318.0	3441318.0
-3439124	-3441258.0	9750000.0	9750000.0	chr8	6308742	6310876	10.2692	-3440191.0	3440191.0
-3438609	-3439124.0	9750000.0	9750000.0	chr8	6310876	6311391	36.3112	-3438866.5	3438866.5
-3437439	-3438609.0	9750000.0	9750000.0	chr8	6311391	6312561	3.37588	-3438024.0	3438024.0
-3436197	-3437439.0	9750000.0	9750000.0	chr8	6312561	6313803	0.298454	-3436818.0	3436818.0
-3436059	-3436197.0	9750000.0	9750000.0	chr8	6313803	6313941	0.0719021	-3436128.0	3436128.0
-3435609	-3436059.0	9750000.0	9750000.0	chr8	6313941	6314391	22.5314	-3435834.0	3435834.0
-3435281	-3435609.0	9750000.0	9750000.0	chr8	6314391	6314719	0.0719021	-3435445.0	3435445.0
-3434528	-3435281.0	9750000.0	9750000.0	chr8	6314719	6315472	0.00107147	-3434904.5	3434904.5
-3434446	-3434528.0	9750000.0	9750000.0	chr8	6315472	6315554	0.000966062	-3434487.0	3434487.0
-3433870	-3434446.0	9750000.0	9750000.0	chr8	6315554	6316130	0.000955915	-3434158.0	3434158.0
-3432805	-3433870.0	9750000.0	9750000.0	chr8	6316130	6317195	0.379502	-3433337.5	3433337.5
-3432724	-3432805.0	9750000.0	9750000.0	chr8	6317195	6317276	0.0250754	-3432764.5	3432764.5
-3432351	-3432724.0	9750000.0	9750000.0	chr8	6317276	6317649	1.16477	-3432537.5	3432537.5
-3432091	-3432351.0	9750000.0	9750000.0	chr8	6317649	6317909	11.7115	-3432221.0	3432221.0
-3431878	-3432091.0	9750000.0	9750000.0	chr8	6317909	6318122	7.67726e-09	-3431984.5	3431984.5
-3431169	-3431878.0	9750000.0	9750000.0	chr8	6318122	6318831	17.4436	-3431523.5	3431523.5
-3430586	-3431169.0	9750000.0	9750000.0	chr8	6318831	6319414	3.16729	-3430877.5	3430877.5
-3427251	-3430586.0	9750000.0	9750000.0	chr8	6319414	6322749	2.59378e-05	-3428918.5	3428918.5
-3424883	-3427251.0	9750000.0	9750000.0	chr8	6322749	6325117	5.41229e-15	-3426067.0	3426067.0
-3424854	-3424883.0	9750000.0	9750000.0	chr8	6325117	6325146	2.07515e-14	-3424868.5	3424868.5
-3424174	-3424854.0	9750000.0	9750000.0	chr8	6325146	6325826	0.193736	-3424514.0	3424514.0
-3423504	-3424174.0	9750000.0	9750000.0	chr8	6325826	6326496	1.43914	-3423839.0	3423839.0
-3423158	-3423504.0	9750000.0	9750000.0	chr8	6326496	6326842	11.7398	-3423331.0	3423331.0
-3423004	-3423158.0	9750000.0	9750000.0	chr8	6326842	6326996	0.436657	-3423081.0	3423081.0
-3421935	-3423004.0	9750000.0	9750000.0	chr8	6326996	6328065	1.37535	-3422469.5	3422469.5
-3421765	-3421935.0	9750000.0	9750000.0	chr8	6328065	6328235	45.7784	-3421850.0	3421850.0
-3418729	-3421765.0	9750000.0	9750000.0	chr8	6328235	6331271	1.07689	-3420247.0	3420247.0
-3418519	-3418729.0	9750000.0	9750000.0	chr8	6331271	6331481	3.5355	-3418624.0	3418624.0
-3417917	-3418519.0	9750000.0	9750000.0	chr8	6331481	6332083	0.125878	-3418218.0	3418218.0
-3415216	-3417917.0	9750000.0	9750000.0	chr8	6332083	6334784	0.0240543	-3416566.5	3416566.5
-3414690	-3415216.0	9750000.0	9750000.0	chr8	6334784	6335310	0.633093	-3414953.0	3414953.0
-3413399	-3414690.0	9750000.0	9750000.0	chr8	6335310	6336601	6.35048e-05	-3414044.5	3414044.5
-3412705	-3413399.0	9750000.0	9750000.0	chr8	6336601	6337295	3.72093	-3413052.0	3413052.0
-3410850	-3412705.0	9750000.0	9750000.0	chr8	6337295	6339150	1.28278	-3411777.5	3411777.5
